10:41:36.631 INFO  - Connecting to chassis 10.11.1.3...
10:41:36.706 INFO  - chassis 10.11.1.3 is in sync.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor L1-L is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor L1-1 is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor L1-2 is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor L1-3 is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor BP1-L is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor BP1-1 is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor BP1-2 is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor BP1-3 is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor BP2-L is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor BP2-1 is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor BP2-2 is now at normal level.
10:41:36.706 INFO  - chassis 10.11.1.3 temperature sensor BP2-3 is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor BP3-L is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor BP3-1 is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor BP3-2 is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor BP3-3 is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor BP3-4 is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor BP3-5 is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor BP3-6 is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor FNC-L is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor FNC-1 is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor FNC-2 is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor FNC-3 is now at normal level.
10:41:36.707 INFO  - chassis 10.11.1.3 temperature sensor FNC-4 is now at normal level.
10:41:36.741 INFO  - Successfully connected to chassis 10.11.1.3.
10:41:57.436 INFO  - Successfully reserved  ports in chassis 10.11.1.3
10:41:59.855 INFO  - Applying...
10:41:59.874 INFO  - Retrieving license information for chassis 10.11.1.3...
10:41:59.874 INFO  - Completed retrieving license information for chassis 10.11.1.3.
10:41:59.912 INFO  - Stream block (StreamBlock 126-1-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:41:59.914 INFO  - Stream block (StreamBlock 126-2-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:41:59.917 INFO  - Stream block (StreamBlock 126-3-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:41:59.920 INFO  - Stream block (StreamBlock 126-4-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:41:59.922 INFO  - Stream block (StreamBlock 126-5-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:41:59.925 INFO  - Stream block (StreamBlock 126-6-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:41:59.929 INFO  - Applying hardware setup related configuration...
10:42:00.485 INFO  - Checking if the port(s) require reboot after the apply...
10:42:00.488 INFO  - Completed hardware setup related configuration
10:42:01.967 INFO  - Applying network interfaces
10:42:01.967 INFO  - Completed applying network interfaces
10:42:03.916 INFO  - Applied 684 object change(s) to the hardware.

10:42:03.954 INFO  - Applying...
10:42:03.967 INFO  - Applying hardware setup related configuration...
10:42:03.967 INFO  - Checking if the port(s) require reboot after the apply...
10:42:03.970 INFO  - Completed hardware setup related configuration
10:42:03.974 INFO  - Applying network interfaces
10:42:03.974 INFO  - Completed applying network interfaces
10:42:03.995 INFO  - Applied 3 object change(s) to the hardware.

10:42:04.025 INFO  - Applying...
10:42:04.350 INFO  - Applying hardware setup related configuration...
10:42:04.351 INFO  - Checking if the port(s) require reboot after the apply...
10:42:04.357 INFO  - Completed hardware setup related configuration
10:42:04.375 INFO  - Applying network interfaces
10:42:04.376 INFO  - Completed applying network interfaces
10:42:04.459 INFO  - Applied 2 object change(s) to the hardware.

10:42:04.489 INFO  - Applied 0 object change(s).

10:42:04.489 INFO  - Sequencer started
10:42:04.489 INFO  - Validating commands
10:42:04.508 INFO  - Applied 0 object change(s).

10:42:04.509 INFO  - Running command: Learning: Start L2 Learning 1
10:42:04.520 INFO  - Applied 0 object change(s).

10:42:04.520 INFO  - L2 Learning Start Command - started
10:42:05.537 INFO  - L2 Tx and Rx Learning ...
10:42:05.537 INFO  - L2 Learning: L2 Tx and Rx Learning - Tx Learning ...
10:42:06.546 INFO  - Applying...
10:42:06.900 INFO  - Applying hardware setup related configuration...
10:42:06.900 INFO  - Checking if the port(s) require reboot after the apply...
10:42:06.904 INFO  - Completed hardware setup related configuration
10:42:06.912 INFO  - Applying network interfaces
10:42:06.912 INFO  - Completed applying network interfaces
10:42:06.957 INFO  - Applied 18 object change(s) to the hardware.

10:42:06.959 INFO  - StreamBlockStartCommand Waiting for 6 response(s).
10:42:07.969 INFO  - L2 Learning: Waiting for generators to stop ...
10:42:08.474 INFO  - L2 Learning: Waiting for generator to stop - completed
10:42:08.474 INFO  - L2 Learning: Restore user's original configuration ...
10:42:08.474 INFO  - L2 Tx and Rx Learning - Tx Learning completed
10:42:08.474 INFO  - L2 Tx and Rx Learning - Rx Learning
10:42:09.612 INFO  - Applying...
10:42:09.947 INFO  - Stream block (StreamBlock 126-1-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.948 INFO  - Stream block (StreamBlock 8): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.950 INFO  - Stream block (StreamBlock 126-2-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.951 INFO  - Stream block (StreamBlock 7): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.954 INFO  - Stream block (StreamBlock 126-3-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.955 INFO  - Stream block (StreamBlock 10): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.957 INFO  - Stream block (StreamBlock 126-4-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.958 INFO  - Stream block (StreamBlock 11): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.961 INFO  - Stream block (StreamBlock 126-5-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.962 INFO  - Stream block (StreamBlock 12): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.964 INFO  - Stream block (StreamBlock 9): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.965 INFO  - Stream block (StreamBlock 126-6-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:09.969 INFO  - Applying hardware setup related configuration...
10:42:09.969 INFO  - Checking if the port(s) require reboot after the apply...
10:42:09.972 INFO  - Completed hardware setup related configuration
10:42:09.976 INFO  - Applying network interfaces
10:42:09.976 INFO  - Completed applying network interfaces
10:42:10.093 INFO  - Applied 90 object change(s) to the hardware.

10:42:10.095 INFO  - StreamBlockStartCommand Waiting for 6 response(s).
10:42:11.074 INFO  - L2 Learning: Waiting for generators to stop ...
10:42:11.579 INFO  - L2 Learning: Waiting for generator to stop - completed
10:42:11.579 INFO  - L2 Learning: Restore user's original configuration ...
10:42:11.580 INFO  - L2 Tx and Rx Learning - Rx Learning completed
10:42:11.580 INFO  - L2 Tx and Rx Learning - completed
10:42:12.597 INFO  - Applying...
10:42:12.919 INFO  - Stream block (StreamBlock 126-1-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:12.921 INFO  - Stream block (StreamBlock 126-2-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:12.924 INFO  - Stream block (StreamBlock 126-3-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:12.926 INFO  - Stream block (StreamBlock 126-4-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:12.928 INFO  - Stream block (StreamBlock 126-5-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:12.930 INFO  - Stream block (StreamBlock 126-6-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
10:42:12.934 INFO  - Applying hardware setup related configuration...
10:42:12.934 INFO  - Checking if the port(s) require reboot after the apply...
10:42:12.938 INFO  - Completed hardware setup related configuration
10:42:12.941 INFO  - Applying network interfaces
